dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts,sampled_with_replacement,effective_pool_size
credit-g,gaussian_copula,fixed,0.0,0,0,500,1.4878,9.23,True,0.0510433106565866,0.9533308449996916,0.0891272226006016,0.0496923076923076,0.1424243333918846,1.0,0.91,0.6060459799599919,0.5925,0.7650000000000001,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,7,500,1.1902,9.36,False,0.0577685470427467,0.9565398743995596,0.0965026959524494,0.0396153846153846,0.1929298960981436,1.0,0.93,0.6302623022382434,0.5945238095238096,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,8,500,0.7227,9.36,False,0.0668118652612186,0.9402444131573764,0.08261280149598,0.057076923076923,0.1966249841308932,1.0,0.935,0.5521870520756688,0.6975,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,9,500,1.3159,9.36,False,0.0535002386259718,0.973269595041554,0.0899800239410495,0.057,0.1298938931809909,1.0,0.945,0.5854051767395497,0.6815476190476191,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,10,500,0.9549,9.36,False,0.0476225814530731,0.9520436018697492,0.0814307593171828,0.0516153846153846,0.1810109283309082,1.0,0.95,0.6370555634311482,0.6073809523809525,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,11,500,0.7382,9.36,False,0.05115694211415,0.9401991184829096,0.0943869249722212,0.0463076923076923,0.171032074157958,1.0,0.885,0.6167297839162397,0.7020238095238095,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,12,500,0.775,9.36,False,0.0968685879370892,0.9473930786138152,0.1208354084652584,0.0436923076923077,0.1589970033143612,1.0,0.915,0.618221646178875,0.6611904761904761,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,0,500,0.8047,9.23,True,0.0787836267145879,0.9208001110321552,0.0973774723754319,0.045,0.1448309083097798,1.0,0.905,0.5625265801251546,0.6017857142857143,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,1,500,1.3449,9.29,False,0.0657329853906167,0.9848817724822696,0.1035722163963612,0.0526153846153846,0.1425316032627485,1.0,0.93,0.6303568093499036,0.6683333333333333,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,2,500,1.1322,9.36,False,0.1053773895827863,1.0099421527455197,0.1388891262923413,0.0556153846153846,0.2087624747203011,1.0,0.905,0.6723382184509384,0.6172619047619049,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,6,500,0.8881,9.36,False,0.0803888038856344,0.9381346251540758,0.1104851118510152,0.0454615384615384,0.1964440694108364,1.0,0.93,0.6218410435385263,0.6174999999999999,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,3,500,1.2916,9.36,False,0.134867607581955,0.9370606936121432,0.1534868541032456,0.0603846153846153,0.1876963052713124,1.0,0.905,0.6508671027494819,0.6321428571428572,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,5,500,1.0129,9.36,False,0.1031661697857821,0.9493650336754011,0.1305148231065523,0.0788461538461538,0.2190781398720872,1.0,0.9,0.6623969703720204,0.5140476190476191,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,6,500,1.3189,9.36,False,0.0957934097852659,0.912449013410844,0.1350004171255795,0.0873076923076923,0.2251838580733464,0.9814814814814816,0.88,0.7888609867892559,0.57,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,7,500,0.9797,9.36,False,0.1250100866332595,0.9513288735219512,0.1475527952012147,0.0806923076923077,0.2833520533440765,1.0,0.915,0.7025135516447613,0.59,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,8,500,1.1614,9.36,False,0.0758467953814649,0.9353880421304952,0.1198286645207576,0.0876923076923077,0.3341840225255783,0.9814814814814816,0.87,0.7841300057829352,0.5605952380952381,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,9,500,0.8744,9.36,False,0.1067840324149449,0.9582170455962532,0.1389761429352136,0.0821538461538461,0.3516283675695583,1.0,0.89,0.8436211074883384,0.5280952380952382,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,10,500,0.6456,9.36,False,0.0726173432396368,0.9746865736985522,0.1106170026992031,0.0952307692307692,0.3647673876564075,0.9814814814814816,0.9,0.7861011541118469,0.495952380952381,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,11,500,0.7925,9.36,False,0.0752493335436127,0.9631919876216324,0.1176025284418237,0.1132307692307692,0.3427016281696362,0.9814814814814816,0.87,0.8673018894671825,0.4654761904761905,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,12,500,0.8586,9.36,False,0.1029451290062454,1.0153380028520065,0.1457365486751009,0.12,0.3304042697602353,0.9814814814814816,0.905,0.8621287501884516,0.4954761904761905,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.01,2,0,500,0.8047,9.23,True,0.0787836267145879,0.9208001110321552,0.0973774723754319,0.045,0.1448309083097798,1.0,0.905,0.5625265801251546,0.6017857142857143,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.0,2,4,500,1.1584,9.36,False,0.1134348076053597,0.9511048414736828,0.1424290133659836,0.068,0.1868255124181905,1.0,0.9,0.7369158279160507,0.6339285714285715,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.01,2,1,500,0.5518,9.29,False,0.0834220923011625,0.9438229074001888,0.1112766285775062,0.0569999999999999,0.180146632876162,1.0,0.87,0.6603335651007738,0.6995238095238095,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,5,500,0.9711,9.36,False,0.0528310253211108,0.9896108991016584,0.08010922917623,0.0422307692307692,0.1629334514193826,1.0,0.945,0.5711323527095414,0.6377380952380953,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,3,500,0.8746,9.36,False,0.0519308725364547,0.9981400661485286,0.0869939518528894,0.0452307692307692,0.14567002400887,1.0,0.92,0.5752029090189037,0.639047619047619,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.5,1,9,500,0.9876,9.36,False,0.0429362266021704,0.8860963836093924,0.0740558312533827,0.0532307692307692,0.1587732316796266,1.0,0.895,0.586451505475787,0.6595833333333332,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.5,1,10,500,0.8061,9.36,False,0.0488201709043771,0.9197840363817952,0.0840037030559893,0.0596923076923077,0.1908157070478426,1.0,0.9,0.5715171316641577,0.6276190476190476,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.5,1,11,500,0.6422,9.36,False,0.0811983871447103,0.9824521389753949,0.1161122655367295,0.0483076923076923,0.1956759032788052,1.0,0.93,0.583704048729667,0.7255952380952382,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.5,1,12,500,0.7756,9.36,False,0.0624468270199757,0.9376064656826616,0.0828954031919075,0.0455384615384615,0.160591398631663,1.0,0.935,0.5928903649999662,0.6791666666666667,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,0,500,1.5923,9.23,True,0.035196611974937,0.9240324228589324,0.0818180151307687,0.0437692307692307,0.167714164106515,1.0,0.905,0.5418047708090034,0.6716666666666667,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,1,500,0.8891,9.29,False,0.0675144289238736,0.9874368881645136,0.0988954448122661,0.0533846153846153,0.1789803553530743,1.0,0.905,0.5721685556838153,0.6378571428571429,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,2,500,1.1172,9.36,False,0.0631646223147536,0.9180310098163608,0.096966612960735,0.0608461538461538,0.1810309763115617,1.0,0.905,0.629281228412438,0.6198809523809524,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,3,500,0.9955,9.36,False,0.0623928906609237,0.9095478300697988,0.0907599370863295,0.0529230769230769,0.2023014856867843,1.0,0.92,0.5617620850969035,0.7270238095238095,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,4,500,1.1104,9.36,False,0.0684191527358229,0.9938284876091688,0.1031517691503847,0.0546153846153846,0.193036882587532,1.0,0.935,0.6206473287114855,0.615952380952381,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,4,500,0.8355,9.36,False,0.0512642724486215,0.982164531994797,0.0848597879919176,0.0447692307692307,0.1762344763524815,1.0,0.89,0.5988544387965195,0.6482142857142856,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,5,500,1.1108,9.36,False,0.0422195744470815,0.9600551293411692,0.0894022827286089,0.0439230769230769,0.1742572090027781,1.0,0.965,0.5560528429764339,0.6345238095238096,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,7,500,0.795,9.36,False,0.0543254990819653,0.8778110782949656,0.0876979692606883,0.043,0.2464857467525673,1.0,0.915,0.6067930361759722,0.6777380952380953,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,8,500,0.9539,9.36,False,0.0831971058200527,0.9348362091407834,0.1221797952275322,0.059076923076923,0.1738406164564517,1.0,0.92,0.6304546917155516,0.592857142857143,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,9,500,1.0422,9.36,False,0.0566613084602267,0.935793192328726,0.1017564683741596,0.0447692307692307,0.1482583609011653,1.0,0.925,0.5445927306029779,0.6220238095238095,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,10,500,0.8883,9.36,False,0.0384361817513166,0.9434488923976084,0.0837599234532952,0.0396923076923076,0.1518967113501617,1.0,0.895,0.557524453715142,0.6166666666666666,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,11,500,1.0659,9.36,False,0.0704146479052159,0.9452811062070382,0.0965287851528344,0.0471538461538461,0.1739490538541894,1.0,0.89,0.6482321544696238,0.6348809523809524,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,12,500,0.7852,9.36,False,0.0474031484876952,0.976646545394415,0.080820828025285,0.0473076923076923,0.1987248261351727,1.0,0.92,0.6156665789100629,0.6009523809523809,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,0,500,1.5923,9.23,True,0.035196611974937,0.9240324228589324,0.0818180151307687,0.0437692307692307,0.167714164106515,1.0,0.905,0.5418047708090034,0.6716666666666667,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,1,500,0.76,9.29,False,0.05241184255836,0.935709273470508,0.1013612768227292,0.0504615384615384,0.152062530236033,1.0,0.945,0.5490323146816798,0.6632142857142858,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,1.0,1,2,500,1.0267,9.36,False,0.0613298864726338,0.9270023372903226,0.0980543882673426,0.055,0.1354167126710793,1.0,0.95,0.562969863482227,0.6588095238095238,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fresh,0.75,1,6,500,0.9579,9.36,False,0.0634058637820553,0.9511696140138236,0.0961811017214984,0.0446923076923076,0.1781465079784575,1.0,0.9,0.5915942674686271,0.6848809523809524,0.8429761904761905,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.01,2,2,500,0.6207,9.36,False,0.0670030097831668,0.9002112893767781,0.091762175652277,0.068076923076923,0.2510940141752181,1.0,0.93,0.7230019058934185,0.5780952380952382,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
credit-g,gaussian_copula,fixed,0.01,2,3,500,0.7329,9.36,False,0.0605915287644798,0.927302293715969,0.1025123947675298,0.0812307692307692,0.2222581625021686,1.0,0.905,0.7549891879363922,0.6164285714285714,0.8147619047619048,0,,ok,,2026-07-20T18:32:40.759676+00:00,False,800
