dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts,sampled_with_replacement,effective_pool_size,_src,sampled_with_replacement.1
adult,gaussian_copula,fixed,0.0,1,5,1000,8.4267,24.03,False,0.0552799295712431,0.8700130841292211,0.0813709253984723,0.0583073521282476,0.2048406325796312,0.7010309278350515,0.87,0.9660800683080448,0.3191616478693151,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,1,6,1000,9.6234,24.03,False,0.0504557080174757,0.8833221043784447,0.090065707488638,0.0575978441127694,0.2319519407661885,0.6804123711340206,0.8435,0.9762516288023833,0.3568363933474802,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,1,7,1000,8.7414,24.03,False,0.0445257276778995,0.9453651298178052,0.0906733499268089,0.0581626589275843,0.2092548441673409,0.6701030927835051,0.8725,0.972338633071222,0.3403315009133689,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,1,8,1000,8.3691,24.03,False,0.0408362441524311,0.8113808414319429,0.0856617531159022,0.0652843421779988,0.2147524941860417,0.6494845360824743,0.8575,0.9725805717965544,0.4218309063155351,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,1,9,1000,8.8779,24.03,False,0.0425608138998128,0.809081931109631,0.1016448788842662,0.0673363736871199,0.2139193586670834,0.6391752577319587,0.86275,0.9780412571676892,0.3701187609024354,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,1,10,1000,8.9546,24.03,False,0.0427232905863296,0.6823303192423431,0.112476683051393,0.0677049474847982,0.2382523475361591,0.6391752577319587,0.8565,0.9761500094977285,0.3139846997762833,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,1,11,1000,8.6426,24.03,False,0.0418912684079487,0.7381859892158515,0.0959175017596138,0.0741846323935876,0.2192254765946992,0.6391752577319587,0.8525,0.9755052745648132,0.3415655421999241,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.0,1,12,1000,8.1179,24.03,False,0.0469315859528583,0.7279546780595368,0.1104038818768908,0.0640666113875069,0.2087632362082675,0.6391752577319587,0.8365,0.9759725289656416,0.397009544642568,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,0,1000,8.8028,23.83,True,0.028568272451272,1.1159598512590614,0.0466986743485262,0.0388910309563294,0.104044374762872,0.7938144329896907,0.8795,0.9371418675513188,0.6691168940396369,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,1,1000,8.749,23.93,False,0.0422918469631551,0.9567304006944416,0.063310488907323,0.0462885572139303,0.1588541203837596,0.7525773195876289,0.878,0.9655170986202616,0.490621922190753,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,2,1000,9.1116,24.03,False,0.0735159226777189,1.1905686264056363,0.0887920868913205,0.0504719458264234,0.0997998288380203,0.7525773195876289,0.86925,0.9684345023666382,0.4361634415629459,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,3,1000,7.8041,24.03,False,0.0541020610209524,0.8973532390936074,0.0779073863801482,0.0550837479270315,0.1735850486286191,0.7010309278350515,0.88975,0.9556758661162466,0.379911627905147,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,4,1000,8.4168,24.03,False,0.0393256046552897,0.884729697374007,0.0918031749327675,0.0523032752902155,0.1550310375275534,0.6494845360824743,0.879,0.9707072071802072,0.4303189887234249,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,5,1000,8.2677,24.03,False,0.0377212869375622,0.9428052787323792,0.0939913392331461,0.0528902708678828,0.1801282386212322,0.6494845360824743,0.8705,0.966257206839106,0.3761556106262087,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,6,1000,9.574,24.03,False,0.0546118655589799,0.8643985892649518,0.0960280247297465,0.0561020591487009,0.1520653721548202,0.6288659793814433,0.87875,0.967608254889548,0.4597127677444083,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,7,1000,8.5077,24.03,False,0.0358758261581623,0.8449614004236007,0.0893697689611355,0.0633282200110558,0.1559227044553153,0.6185567010309279,0.8825,0.970772592376232,0.460534478478889,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,8,1000,8.6872,24.03,False,0.0670123610268748,0.9015684957627356,0.1056832241681684,0.0650502349364289,0.2026230467744268,0.6185567010309279,0.8635,0.97003617416845,0.390799672128697,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,9,1000,7.9117,24.03,False,0.073101647848362,0.8870834366215631,0.1099568157900717,0.0726395798783858,0.2171062391761166,0.6185567010309279,0.85975,0.9731976316464998,0.3991047004896171,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,10,1000,8.4174,24.03,False,0.0449753794402207,0.8810833349122756,0.1085324666407694,0.0706196793808734,0.18676879927623,0.6185567010309279,0.864,0.9744913585250928,0.3532860496163011,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,11,1000,8.5284,24.03,False,0.0652363133342606,0.8487141458657314,0.1120639805080292,0.0665254284134881,0.2090942865630442,0.6082474226804123,0.8525,0.9703508511118516,0.3404472865319033,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.01,1,12,1000,8.7883,24.03,False,0.0668268550144721,0.8655086731814637,0.1196461017907315,0.0835005527915975,0.1884811989724823,0.6185567010309279,0.864,0.9813988342337052,0.3376133253380501,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,0,1000,8.8028,23.83,True,0.028568272451272,1.1159598512590614,0.0466986743485262,0.0388910309563294,0.104044374762872,0.7938144329896907,0.8795,0.9371418675513188,0.6691168940396369,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,1,1000,8.4781,23.93,False,0.0410640825477441,0.95090136160836,0.0588319692306767,0.0489549474847982,0.126198235716303,0.7422680412371134,0.8985,0.956042779216252,0.5840563924479453,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,2,1000,8.7358,24.03,False,0.0438422897523837,1.0183983719546708,0.0631227482795658,0.0409572277501382,0.1506786997350433,0.711340206185567,0.89475,0.957746988325471,0.4567656107009514,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,3,1000,8.5925,24.03,False,0.0639986212275974,1.0341986018277798,0.0909218820181443,0.0478369955776672,0.1478467281735166,0.7010309278350515,0.87125,0.9569621319724716,0.4332162517376038,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,4,1000,9.7572,24.03,False,0.0937626088130896,1.0229807212072497,0.1089172334250198,0.0492913211719181,0.1694530053048911,0.6907216494845361,0.8795,0.9711065473774292,0.4290729492668855,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,5,1000,9.6062,24.03,False,0.10645288858361,1.1058353495277442,0.1236003672696479,0.0529605444997236,0.1136389961211894,0.6804123711340206,0.86675,0.9647095621992676,0.4251040792073288,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,6,1000,8.9406,24.03,False,0.1043589766338308,1.0142146887543453,0.1323359798072564,0.0590591487009397,0.1698552068144512,0.6701030927835051,0.86225,0.9694297523503976,0.3704683141443475,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,7,1000,8.4021,24.03,False,0.1412855588303406,0.9647857349579142,0.152910128285798,0.0511457987838584,0.1428337529540851,0.6804123711340206,0.89,0.9672871609269084,0.3351839909532487,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,8,1000,8.5617,24.03,False,0.12348569624024,0.9645891937330372,0.1454961571693874,0.0567839275843007,0.1997118187683521,0.6597938144329897,0.8645,0.973365725150444,0.4167922649961718,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,9,1000,8.3641,24.03,False,0.1547811443900149,0.8525448408619459,0.170558182381539,0.0570811912658927,0.2330589782537886,0.6597938144329897,0.865,0.963926226850828,0.3245682986319594,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,10,1000,8.9166,24.03,False,0.1436856426920814,0.901317163109509,0.1632179598179661,0.0638117053620785,0.2535617046719845,0.6597938144329897,0.87725,0.9727767273846288,0.4007228799069728,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,11,1000,7.7882,24.03,False,0.1347973765222795,0.8773485581734675,0.1579815842994202,0.0723799751243781,0.2569788831154262,0.6597938144329897,0.846,0.968176966594546,0.4187022359737131,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.02,1,12,1000,8.5904,24.03,False,0.1540159373896816,0.8625453461150326,0.179759039681366,0.0732005942509674,0.2634808946705921,0.6391752577319587,0.86875,0.9727823704015464,0.3538285898163991,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,0,1000,8.8028,23.83,True,0.028568272451272,1.1159598512590614,0.0466986743485262,0.0388910309563294,0.104044374762872,0.7938144329896907,0.8795,0.9371418675513188,0.6691168940396369,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,1,1000,9.0423,23.93,False,0.0442160754353221,1.066494373375572,0.0636659127579573,0.0449268933112216,0.1229059059471203,0.7628865979381443,0.874,0.9500893063677404,0.6473942072835318,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,2,1000,8.2768,24.03,False,0.0395835663383759,1.0972657576554323,0.0717391864518566,0.0516995577667219,0.1435120509530251,0.7525773195876289,0.8785,0.9604202213398236,0.501670400960483,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,3,1000,8.8774,24.03,False,0.0361433729531467,0.834143168506781,0.0641694557936204,0.0517023217247097,0.1635291187380111,0.6701030927835051,0.89275,0.9686894191308784,0.4433004841359934,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,4,1000,8.6584,24.03,False,0.0436818451528139,1.1641285548002482,0.0753651556445087,0.0564692509673852,0.1894245409569205,0.6701030927835051,0.87975,0.9631219124394936,0.4944569110311437,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,5,1000,9.5659,24.03,False,0.0621586096847622,1.2689732414493926,0.1064599364211866,0.0548048645660586,0.1625428119548039,0.6701030927835051,0.886,0.9697346012643344,0.4531464577927327,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,6,1000,9.0621,24.03,False,0.0400568056137105,0.99857802378283,0.0900507717895724,0.0575295052515201,0.1378512903362781,0.6288659793814433,0.89175,0.9702487818058478,0.3491908381711747,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,7,1000,9.2471,24.03,False,0.0511770968239861,1.216043666131333,0.1065772896181948,0.058002487562189,0.1603079401059781,0.6185567010309279,0.8685,0.9737173922047418,0.4265741828492257,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,8,1000,8.6269,24.03,False,0.0928901141256566,1.3994933496214896,0.1408639014526202,0.0656308734107241,0.1060719630347077,0.6185567010309279,0.88875,0.9646785481062872,0.4249838024705216,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,9,1000,8.5844,24.03,False,0.0837258442200751,1.407095956228362,0.1281700246097689,0.0736480099502487,0.17465189984468,0.5979381443298969,0.8835,0.9697496583094756,0.4183508141643444,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,10,1000,8.8249,24.03,False,0.0940967000452639,1.352135241281976,0.1487979191074157,0.0679818269762299,0.1704892840460941,0.5670103092783505,0.8625,0.9688485396079218,0.4985231432897513,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,11,1000,8.3709,24.03,False,0.10760666936131,1.4873802520520023,0.1429669806900049,0.068785447761194,0.1458129403131584,0.5670103092783505,0.87025,0.9624076252980606,0.4973863330747061,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.05,1,12,1000,8.8584,24.03,False,0.0729172358999878,1.28971812884002,0.1357480423984212,0.0684279297954671,0.1773714117291861,0.5463917525773195,0.8615,0.9630363311829208,0.3736671377205024,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,0,1000,8.8028,23.83,True,0.028568272451272,1.1159598512590614,0.0466986743485262,0.0388910309563294,0.104044374762872,0.7938144329896907,0.8795,0.9371418675513188,0.6691168940396369,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,1,1000,7.5526,23.93,False,0.0488829283811531,0.8589655127727905,0.0786819769009783,0.0411987285793255,0.1322420044506281,0.7525773195876289,0.86875,0.9631359029814373,0.5449028889101899,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,2,1000,8.2548,24.03,False,0.0510033878378162,0.8318191608807628,0.068964036324208,0.0456066887783305,0.139365397407472,0.7731958762886598,0.88125,0.96251346561537,0.5088982821374262,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,3,1000,8.6043,24.03,False,0.0621966547507192,1.0881713944417288,0.0881120724791793,0.0429547401879491,0.1879902115563007,0.7216494845360825,0.875,0.9598633896704424,0.4607061899935787,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,4,1000,7.8243,24.03,False,0.0491570630714921,1.0964168479237155,0.0829183448517552,0.0521171227197346,0.1886410269388906,0.7319587628865979,0.87025,0.9536627040807868,0.5352570158807253,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,5,1000,8.4768,24.03,False,0.0564474420031551,0.984422784323744,0.0852543415026689,0.0535099502487562,0.2093248855668549,0.7216494845360825,0.86225,0.9609661179764216,0.4544720261027728,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,6,1000,8.3316,24.03,False,0.0919503102457911,1.5127098163073265,0.136212409703378,0.0545038695411829,0.1683288975891793,0.6804123711340206,0.87125,0.955711335222583,0.4566181577813115,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,7,1000,8.6709,24.03,False,0.0977102586864679,1.3095485907315905,0.1390103673177156,0.0519492813709231,0.186285525772132,0.7010309278350515,0.85225,0.9641859676295308,0.5917454491859143,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,8,1000,8.4419,24.03,False,0.1009891601708162,1.3149243030334987,0.1231012000475941,0.0508778330569375,0.1439909653500807,0.6701030927835051,0.874,0.95518251163717,0.4960421446538711,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,9,1000,8.3695,24.03,False,0.0547338196065876,1.0700790510934837,0.0998394033167937,0.0546668739635157,0.1613522425408658,0.6701030927835051,0.87275,0.9651294944582244,0.4951696875610972,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,10,1000,8.6432,24.03,False,0.08156445109848,0.9646643341896464,0.1200315717266828,0.0600444306246545,0.1593107165758861,0.6597938144329897,0.869,0.9713978872508658,0.5567065311874398,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,11,1000,8.8792,24.03,False,0.0737059993554288,1.0805101640232504,0.1139358467120924,0.0567761885019347,0.1650309101138575,0.6288659793814433,0.8655,0.9627236522455096,0.5489074912246171,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.1,1,12,1000,8.9366,24.03,False,0.0657395288715903,0.8918483187494806,0.0973484271865849,0.0511028192371476,0.161970144852193,0.6494845360824743,0.85525,0.967224592739329,0.4640860351398206,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,0,1000,8.8028,23.83,True,0.028568272451272,1.1159598512590614,0.0466986743485262,0.0388910309563294,0.104044374762872,0.7938144329896907,0.8795,0.9371418675513188,0.6691168940396369,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,1,1000,8.0192,23.93,False,0.030274452673829,1.0811781328029413,0.0542777939420023,0.0340389027086788,0.1227276107970062,0.7835051546391752,0.8815,0.95106040027908,0.620906575167617,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,2,1000,8.9393,24.03,False,0.0388862507826859,0.96142819447493,0.0648442984496383,0.0416387506909895,0.1464239728195992,0.7216494845360825,0.88375,0.961951872931715,0.5973539707976344,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,3,1000,8.8078,24.03,False,0.0243798680716684,1.1039367017904549,0.0629018018216372,0.0513775566611387,0.168062394660597,0.7525773195876289,0.888,0.9498428316288092,0.5854393946208598,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,4,1000,7.9813,24.03,False,0.0586666845151084,1.1855605679791044,0.0844887993201147,0.0435900359314538,0.13246071774136,0.7422680412371134,0.894,0.9488718277177396,0.6535438594742861,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,5,1000,9.0628,24.03,False,0.0544810903356186,1.20240933622341,0.0831345893834797,0.0462379767827529,0.1720246241850033,0.7010309278350515,0.892,0.9559578099615144,0.6290144204890454,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,6,1000,7.9515,24.03,False,0.0383831125183607,1.1601381302804332,0.0712301141861549,0.0582845494748479,0.1238768282283949,0.6804123711340206,0.88525,0.9592083317065784,0.5907013789241065,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,7,1000,8.9675,24.03,False,0.0643934189991748,1.1310719695618896,0.0803266759919157,0.0643627003869541,0.1352289408348635,0.6494845360824743,0.8845,0.9652131857091308,0.5556114850941424,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,8,1000,8.5113,24.03,False,0.0373710404312038,1.019834550328962,0.068425221463599,0.067777708678828,0.1751687148943783,0.6701030927835051,0.8815,0.9611007133799389,0.5628531674447557,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,9,1000,8.1779,24.03,False,0.0674179582947837,1.2233012719862553,0.0898232056202609,0.0694691127694859,0.1922608902805391,0.6701030927835051,0.88375,0.964689627139502,0.5873670350345251,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,10,1000,8.4977,24.03,False,0.0590795750163911,1.038987273562854,0.0877614884887048,0.0643114289662797,0.1791155603138965,0.6701030927835051,0.891,0.9634617894584449,0.5259523039305611,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,11,1000,9.3557,24.03,False,0.0783114031512287,1.2508856008682556,0.0917285128176744,0.0537552515201769,0.1708601455079937,0.6701030927835051,0.87625,0.96840792528696,0.6048364688769438,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.2,1,12,1000,8.9529,24.03,False,0.0321169589974415,1.2170228712109312,0.0783494080802983,0.0586665975677169,0.182881022159326,0.6701030927835051,0.89125,0.968298412958642,0.616129205473316,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,0,1000,8.8028,23.83,True,0.028568272451272,1.1159598512590614,0.0466986743485262,0.0388910309563294,0.104044374762872,0.7938144329896907,0.8795,0.9371418675513188,0.6691168940396369,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,1,1000,8.9587,23.93,False,0.0436721889624621,0.8793185946712124,0.0600725787775457,0.0359180486456605,0.1079381241085176,0.8144329896907216,0.90375,0.9486596340815828,0.5800628376288312,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,2,1000,8.4434,24.03,False,0.0580697628108845,0.8357541110309069,0.068668387234659,0.0421726091763405,0.1009945718651561,0.7835051546391752,0.88075,0.9567819334322364,0.6576474630820244,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,3,1000,8.6377,24.03,False,0.0634858044077542,0.8383327970841644,0.0777876457498565,0.0374487976782752,0.0862344988629462,0.7938144329896907,0.88,0.9520340141979746,0.5565756986835975,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,4,1000,8.6886,24.03,False,0.0535271546616214,0.9484300611558512,0.0757040720577248,0.0489557766721945,0.1418074531393652,0.7938144329896907,0.87775,0.9650305121614756,0.5812680636382936,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,5,1000,9.2411,24.03,False,0.0527883336780508,0.9527796844479904,0.0738945744143672,0.0559847982310668,0.0950945766190366,0.7835051546391752,0.87925,0.954580742833067,0.5459340758911133,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,6,1000,8.4149,24.03,False,0.0392658738282573,1.0285691838441584,0.0521103211155163,0.0457875898286346,0.144057070144986,0.7422680412371134,0.88625,0.956486620046887,0.5791629093162577,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,7,1000,8.4208,24.03,False,0.0514965565303743,1.083426715937053,0.0729721388315876,0.0554995163073521,0.0895714252012772,0.7525773195876289,0.86925,0.9604385993949208,0.5781246414481306,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,8,1000,8.5968,24.03,False,0.0558303619632701,0.8267779394607032,0.0654192934360336,0.0611189192924267,0.1041569376653973,0.7422680412371134,0.884,0.9574267043652596,0.5787790990043092,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,9,1000,8.8737,24.03,False,0.0514760204388541,0.8144629606126713,0.0720180735144841,0.0522551133222774,0.1748835355579801,0.711340206185567,0.85925,0.96095893595489,0.6331090418602383,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,10,1000,8.926,24.03,False,0.0379065333218042,1.0285255881337738,0.0673455305828247,0.0509235765616362,0.1320832834164253,0.7525773195876289,0.873,0.95720813871,0.5886050757110751,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,11,1000,8.0054,24.03,False,0.071378725584782,0.9586803092190084,0.0857969215925288,0.0502987147595356,0.1465321436730715,0.7628865979381443,0.8665,0.9471781666401436,0.6254160185141597,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.35,1,12,1000,9.3566,24.03,False,0.0559696428327391,0.8985879629262827,0.0683523513607752,0.0532957435046987,0.1690156125017645,0.7422680412371134,0.8825,0.9589905940538008,0.5530368941760097,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
adult,gaussian_copula,fixed,0.5,1,0,1000,8.8028,23.83,True,0.028568272451272,1.1159598512590614,0.0466986743485262,0.0388910309563294,0.104044374762872,0.7938144329896907,0.8795,0.9371418675513188,0.6691168940396369,0.8946626894809355,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000.0,,
