dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts,sampled_with_replacement,effective_pool_size
adult,gaussian_copula,fixed,0.35,1,7,500,8.4793,16.23,False,0.0804637307322277,0.9836216027043208,0.1150604045413744,0.0642155887230514,0.1586402064445613,0.6391752577319587,0.86225,0.9422021695012688,0.5091151015261541,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,6,500,8.1502,16.23,False,0.0746437269502213,1.0674821658136358,0.1178159781883546,0.0708466003316749,0.1694083755238097,0.6391752577319587,0.86475,0.9105325889595888,0.5474185707806141,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,5,500,8.1153,16.23,False,0.0961662515975268,1.0994244084093816,0.1335051452026928,0.0722350746268656,0.1365704483618504,0.6597938144329897,0.89575,0.9336242024284164,0.4485015596965342,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,4,500,7.299,16.23,False,0.1124926749393713,1.0933738511764353,0.1324086968536243,0.0610116086235489,0.1808486157405468,0.6597938144329897,0.87475,0.9164946926002262,0.5766763049780079,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,3,500,8.0777,16.23,False,0.0856532850707798,0.9084332974178904,0.108627612012954,0.0583174405749032,0.1052658140470045,0.6597938144329897,0.86675,0.9055857695186064,0.555963398631789,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,2,500,8.0214,16.23,False,0.051621710612608,1.0296908569381489,0.089134781004967,0.0518569651741293,0.1409233500458531,0.6804123711340206,0.86875,0.9279815666265048,0.5515899017631802,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,1,500,6.6633,16.17,False,0.0443383647770409,1.059146946001958,0.0720564500721048,0.0481954118297401,0.1785364033598963,0.711340206185567,0.878,0.8806699421300247,0.5663690574145871,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.35,1,0,500,7.5075,16.11,True,0.0651390211089318,0.8321627701987566,0.0814834081590733,0.0622104754007739,0.137681135292803,0.711340206185567,0.86625,0.9146989190222112,0.6524711706266965,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.2,1,12,500,5.2729,16.23,False,0.1092535942377521,0.9542525550254244,0.1629892882569317,0.0933243504698728,0.2173533429528987,0.6185567010309279,0.8795,0.9224711244130313,0.5958182378215624,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,6,500,8.8421,16.23,False,0.0706283404796937,0.7159251335249744,0.094917817585279,0.0596159480375898,0.2028842646253492,0.6701030927835051,0.85125,0.9123167703983132,0.6345063697169862,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,7,500,7.9604,16.23,False,0.0540176597785574,0.8865831738953819,0.0897349980380333,0.0741288004422332,0.1991828311473777,0.6701030927835051,0.84575,0.9144629001862088,0.7027866438207523,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,8,500,7.1003,16.23,False,0.0626835113264526,1.0901848235242455,0.0938459303912823,0.0623757600884466,0.1930770366926147,0.6701030927835051,0.854,0.8941067435866309,0.64256730416069,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,9,500,7.3885,16.23,False,0.0652895247388631,0.9932117168685144,0.1061317603138879,0.0599975124378109,0.1835677415859371,0.6391752577319587,0.85525,0.8930565389673722,0.5125993897586506,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,1.0,1,3,500,6.6746,16.23,False,0.0707784409608047,0.8143726187107775,0.0957402143382034,0.0435040077390823,0.0973335135948434,0.6597938144329897,0.8825,0.8957450512725361,0.6743779276682127,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,1.0,1,2,500,7.1356,16.23,False,0.0531516472709794,0.851571846790764,0.074584626968077,0.053919983416252,0.1216115966446118,0.7010309278350515,0.88875,0.8910383547168704,0.6932825196629026,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,1.0,1,1,500,6.4,16.17,False,0.0556418038448793,0.8931029227664435,0.072790172270551,0.0463627694859038,0.0995373243483602,0.6804123711340206,0.87825,0.8634786555595252,0.6488508703524958,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
