dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts,sampled_with_replacement,effective_pool_size
adult,gaussian_copula,fixed,0.75,5,1,500,4.4333,16.17,False,0.0436938038929021,1.1062132246968894,0.0773310124548066,0.0393316749585406,0.158876992370558,0.7422680412371134,0.8805,0.8858039638204293,0.6327383115204855,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.75,5,0,500,5.4597,16.11,True,0.0372115636357573,0.8968405882771799,0.0681430064964273,0.0549901879491431,0.155987488931465,0.7319587628865979,0.8625,0.8955648331070346,0.7429463217610219,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.5,5,12,500,5.5648,16.23,False,0.0666993448228265,1.0957972115217682,0.0866516879630279,0.0639966832504145,0.1410635306028913,0.6391752577319587,0.8785,0.9041008956763624,0.6296274417423283,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.5,5,11,500,4.9201,16.23,False,0.0451677931161926,0.9726322377501893,0.066152105405257,0.0611858761746821,0.2002206779813455,0.6494845360824743,0.885,0.8936321138834805,0.641474618363127,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.5,5,10,500,5.0916,16.23,False,0.0624468830607496,1.0877287534237914,0.0808451228330117,0.0746459369817578,0.1599374985170264,0.6597938144329897,0.87825,0.9262639859880556,0.6062853298572297,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.5,5,9,500,5.1234,16.23,False,0.0789467020959988,1.240470980882142,0.0919633110337821,0.0500941127694859,0.1226667494949357,0.6701030927835051,0.861,0.9131929489264742,0.597735846978356,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.75,5,7,500,5.6426,16.23,False,0.0744429537731378,1.1317609661785917,0.0917239885646024,0.0537512437810945,0.1005596123898043,0.7010309278350515,0.88125,0.914040975116357,0.6168352289349178,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,1.0,5,8,500,4.8005,16.23,False,0.0511555920788189,0.8837167702098778,0.0622558059443754,0.0474299336650082,0.1492934481024404,0.7525773195876289,0.88,0.8851141955321736,0.6659054822195645,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,1.0,5,9,500,5.4268,16.23,False,0.049463276139925,0.9570315311318192,0.0629456802474528,0.0446191265892758,0.0900075494100648,0.7216494845360825,0.8855,0.8956379859860396,0.6171759638497105,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,1.0,5,10,500,5.677,16.23,False,0.0329282493342677,0.9873210790672484,0.0547659876702769,0.0508419016030956,0.1452177365227217,0.7525773195876289,0.90775,0.8958384363946518,0.6420473178976112,0.8866828574212222,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.01,5,9,1000,9.0907,24.03,False,0.0742441905715174,0.7440170342071605,0.1243545221564855,0.0873705776672194,0.1999814848068002,0.6494845360824743,0.8495,0.9672659388632848,0.3985386228959439,0.8903155820299147,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.01,5,8,1000,8.4466,24.03,False,0.0703538543049503,0.8194376162412337,0.1299722876213719,0.0770912106135986,0.1798352577255502,0.6804123711340206,0.83775,0.9711705735693796,0.3917410039622809,0.8903155820299147,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.01,5,7,1000,8.6036,24.03,False,0.0559136490377529,0.7224746210755321,0.1109153543489549,0.0722992675511332,0.1814136214813981,0.6597938144329897,0.84875,0.9668595606449628,0.3838625990553834,0.8903155820299147,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
adult,gaussian_copula,fixed,0.01,5,6,1000,8.7465,24.03,False,0.0621681507639269,0.7634509272411653,0.1011784695188963,0.0776589966832504,0.1814484143336904,0.6907216494845361,0.86225,0.9693278180447984,0.4166963452000698,0.8903155820299147,0,,ok,,2026-07-20T23:42:36.650950+00:00,False,20000
